SOC,SOH,Power,T,SEI_after,SEI_delta
78,1.1111,1,23,1.1111005752831400E-08,57.52831401
78,1.2222,-1,23,1.2221999999871000E-08,-0.001290005
78,1.2222,-0.89474,23,1.2221999999217100E-08,-0.007829
78,1.2222,-0.78947,23,1.2221999999666700E-08,-0.003333008
78,1.2222,-0.68421,23,1.2222000000017500E-08,0.000174998
78,1.2222,-0.57895,23,1.2222000000143900E-08,0.001438996
78,1.2222,-0.47368,23,1.2222000000136100E-08,0.001360993
78,1.2222,-0.36842,23,1.2221999999567300E-08,-0.004326998
78,1.2222,-0.26316,23,1.2222000000224000E-08,0.002240005
78,1.2222,-0.15789,23,1.2221999999952300E-08,-0.000477002
78,1.2222,-0.052632,23,1.2221999999937300E-08,-0.000627003
78,1.2222,0.052632,23,1.2222004476119700E-08,44.76119699
78,1.2222,0.15789,23,1.2222004591824100E-08,45.918241
78,1.2222,0.26316,23,1.2222004712372700E-08,47.12372699
78,1.2222,0.36842,23,1.2222004835974000E-08,48.35974
78,1.2222,0.47368,23,1.2222004965121100E-08,49.65121101
78,1.2222,0.57895,23,1.2222005099611800E-08,50.99611799
78,1.2222,0.68421,23,1.2222005238120200E-08,52.381202
78,1.2222,0.78947,23,1.2222005382026900E-08,53.82026901
78,1.2222,0.89474,23,1.2222005531928300E-08,55.319283
78,1.2222,1,23,1.2222005687174900E-08,56.87174901
78,1.3333,-1,23,1.3333000000399500E-08,0.003995001
78,1.3333,-0.89474,23,1.3333000000010200E-08,0.000102008
78,1.3333,-0.78947,23,1.3333000000433300E-08,0.004333004
78,1.3333,-0.68421,23,1.3333000000283100E-08,0.002831009
78,1.3333,-0.57895,23,1.3332999999660800E-08,-0.003391986
78,1.3333,-0.47368,23,1.3332999999128100E-08,-0.008718997
78,1.3333,-0.36842,23,1.3332999999577000E-08,-0.004229987
78,1.3333,-0.26316,23,1.3333000000920800E-08,0.009208009
78,1.3333,-0.15789,23,1.3333000000074000E-08,0.000740012
78,1.3333,-0.052632,23,1.3333000000018000E-08,0.000180011
78,1.3333,0.052632,23,1.3333004473940600E-08,44.73940601
78,1.3333,0.15789,23,1.3333004585356700E-08,45.85356701
78,1.3333,0.26316,23,1.3333004700035600E-08,47.000356
78,1.3333,0.36842,23,1.3333004820054600E-08,48.200546
78,1.3333,0.47368,23,1.3333004943924500E-08,49.43924501
78,1.3333,0.57895,23,1.3333005072120500E-08,50.72120501
78,1.3333,0.68421,23,1.3333005204993800E-08,52.049938
78,1.3333,0.78947,23,1.3333005342528900E-08,53.42528901
78,1.3333,0.89474,23,1.3333005484892100E-08,54.848921
78,1.3333,1,23,1.3333005631999500E-08,56.319995
78,1.4444,-1,23,1.4444000000258400E-08,0.002583996
78,1.4444,-0.89474,23,1.4443999999663100E-08,-0.003369007
78,1.4444,-0.78947,23,1.4444000000220100E-08,0.002200995
78,1.4444,-0.68421,23,1.4444000000012500E-08,0.000125004
78,1.4444,-0.57895,23,1.4443999999842800E-08,-0.001572007
78,1.4444,-0.47368,23,1.4443999999571000E-08,-0.004290007
78,1.4444,-0.36842,23,1.4444000000497600E-08,0.004976004
78,1.4444,-0.26316,23,1.4444000000049400E-08,0.000493992
78,1.4444,-0.15789,23,1.4444000000867400E-08,0.008673998
78,1.4444,-0.052632,23,1.4444000000014400E-08,0.000143996
78,1.4444,0.052632,23,1.4444004471975400E-08,44.719754
78,1.4444,0.15789,23,1.4444004579845700E-08,45.798457
78,1.4444,0.26316,23,1.4444004690175100E-08,46.90175099
78,1.4444,0.36842,23,1.4444004806082300E-08,48.060823
78,1.4444,0.47368,23,1.4444004925728300E-08,49.257283
78,1.4444,0.57895,23,1.4444005048625400E-08,50.486254
78,1.4444,0.68421,23,1.4444005176108900E-08,51.761089
78,1.4444,0.78947,23,1.4444005307677900E-08,53.076779
78,1.4444,0.89474,23,1.4444005443572400E-08,54.43572401
78,1.4444,1,23,1.4444005585031500E-08,55.850315
78,1.5556,-1,23,1.5556000000775300E-08,0.007752998
78,1.5556,-0.89474,23,1.5555999999970600E-08,-0.000294013
78,1.5556,-0.78947,23,1.5556000000108600E-08,0.001085989
78,1.5556,-0.68421,23,1.5556000000232100E-08,0.002321003
78,1.5556,-0.57895,23,1.5555999999107100E-08,-0.008929018
78,1.5556,-0.47368,23,1.5555999999531300E-08,-0.004687004
78,1.5556,-0.36842,23,1.5555999999925300E-08,-0.00074701
78,1.5556,-0.26316,23,1.5556000000550500E-08,0.005504986
78,1.5556,-0.15789,23,1.5555999999709500E-08,-0.002904992
78,1.5556,-0.052632,23,1.5555999999899300E-08,-0.00100701
78,1.5556,0.052632,23,1.5556004470389800E-08,44.70389799
78,1.5556,0.15789,23,1.5556004573580500E-08,45.73580498
78,1.5556,0.26316,23,1.5556004683075200E-08,46.830752
78,1.5556,0.36842,23,1.5556004793763500E-08,47.937635
78,1.5556,0.47368,23,1.5556004908946500E-08,49.08946501
78,1.5556,0.57895,23,1.5556005028090600E-08,50.28090599
78,1.5556,0.68421,23,1.5556005150006800E-08,51.500068
78,1.5556,0.78947,23,1.5556005277173300E-08,52.77173299
78,1.5556,0.89474,23,1.5556005408418100E-08,54.084181
78,1.5556,1,23,1.5556005542444500E-08,55.424445
78,1.6667,-1,23,1.6667000000448200E-08,0.004481995
78,1.6667,-0.89474,23,1.6666999999644600E-08,-0.003553998
78,1.6667,-0.78947,23,1.6667000000166600E-08,0.001666008
78,1.6667,-0.68421,23,1.6666999999754800E-08,-0.002451995
78,1.6667,-0.57895,23,1.6666999999308100E-08,-0.006919002
78,1.6667,-0.47368,23,1.6666999999704300E-08,-0.002957005
78,1.6667,-0.36842,23,1.6667000001138900E-08,0.01138902
78,1.6667,-0.26316,23,1.6667000000671000E-08,0.00670999
78,1.6667,-0.15789,23,1.6666999999936500E-08,-0.00063501
78,1.6667,-0.052632,23,1.6666999999824300E-08,-0.001756998
78,1.6667,0.052632,23,1.6667004468968700E-08,44.689687
78,1.6667,0.15789,23,1.6667004569572000E-08,45.69572001
78,1.6667,0.26316,23,1.6667004675977500E-08,46.759775
78,1.6667,0.36842,23,1.6667004783106900E-08,47.83106899
78,1.6667,0.47368,23,1.6667004894925900E-08,48.94925902
78,1.6667,0.57895,23,1.6667005010399200E-08,50.103992
78,1.6667,0.68421,23,1.6667005127716000E-08,51.27716
78,1.6667,0.78947,23,1.6667005249440000E-08,52.49440001
78,1.6667,0.89474,23,1.6667005375508500E-08,53.75508501
78,1.6667,1,23,1.6667005506083000E-08,55.06083
78,1.7778,-1,23,1.7778000000128900E-08,0.001289012
78,1.7778,-0.89474,23,1.7777999999671100E-08,-0.003289002
78,1.7778,-0.78947,23,1.7778000000216800E-08,0.002168007
78,1.7778,-0.68421,23,1.7777999999576900E-08,-0.004230996
78,1.7778,-0.57895,23,1.7777999999899600E-08,-0.001003999
78,1.7778,-0.47368,23,1.7778000000414700E-08,0.00414702
78,1.7778,-0.36842,23,1.7777999999958300E-08,-0.000416998
78,1.7778,-0.26316,23,1.7778000000031200E-08,0.000312013
78,1.7778,-0.15789,23,1.7778000000249800E-08,0.002498019
78,1.7778,-0.052632,23,1.7778000000076200E-08,0.000761999
78,1.7778,0.052632,23,1.7778004467527500E-08,44.67527503
78,1.7778,0.15789,23,1.7778004566000400E-08,45.660004
78,1.7778,0.26316,23,1.7778004668052800E-08,46.68052802
78,1.7778,0.36842,23,1.7778004773710800E-08,47.73710802
78,1.7778,0.47368,23,1.7778004881619600E-08,48.816196
78,1.7778,0.57895,23,1.7778004993086300E-08,49.930863
78,1.7778,0.68421,23,1.7778005107579100E-08,51.07579102
78,1.7778,0.78947,23,1.7778005226269100E-08,52.26269101
78,1.7778,0.89474,23,1.7778005347275700E-08,53.47275701
78,1.7778,1,23,1.7778005472342900E-08,54.72342902
78,1.8889,-1,23,1.8889000001016200E-08,0.01016198
78,1.8889,-0.89474,23,1.8888999999479900E-08,-0.005201014
78,1.8889,-0.78947,23,1.8889000000750100E-08,0.007500973
78,1.8889,-0.68421,23,1.8889000000252500E-08,0.002524985
78,1.8889,-0.57895,23,1.8889000000422500E-08,0.004224974
78,1.8889,-0.47368,23,#N/A,#N/A
78,1.8889,-0.36842,23,1.8889000000494900E-08,0.004948989
78,1.8889,-0.26316,23,1.8889000000761700E-08,0.007616977
78,1.8889,-0.15789,23,1.8889000000298100E-08,0.002980993
78,1.8889,-0.052632,23,1.8888999999978100E-08,-0.000219004
78,1.8889,0.052632,23,1.8889004466339700E-08,44.66339698
78,1.8889,0.15789,23,1.8889004563104600E-08,45.631046
78,1.8889,0.26316,23,1.8889004662228100E-08,46.62228097
78,1.8889,0.36842,23,1.8889004764393700E-08,47.64393698
78,1.8889,0.47368,23,1.8889004869624400E-08,48.69624399
78,1.8889,0.57895,23,1.8889004978140800E-08,49.78140798
78,1.8889,0.68421,23,1.8889005089011200E-08,50.890112
78,1.8889,0.78947,23,1.8889005203646400E-08,52.03646399
78,1.8889,0.89474,23,1.8889005320968200E-08,53.20968198
78,1.8889,1,23,1.8889005442043100E-08,54.42043097
78,2,-1,23,2.0000000001408300E-08,0.014082982
78,2,-0.89474,23,2.0000000000607600E-08,0.006076006
78,2,-0.78947,23,1.9999999999587600E-08,-0.004123992
78,2,-0.68421,23,1.9999999999513600E-08,-0.004864021
78,2,-0.57895,23,2.0000000000088600E-08,0.00088601
78,2,-0.47368,23,1.9999999999333400E-08,-0.006666017
78,2,-0.36842,23,1.9999999999313200E-08,-0.006868014
78,2,-0.26316,23,1.9999999999879100E-08,-0.001209007
78,2,-0.15789,23,1.9999999999830100E-08,-0.001698996
78,2,-0.052632,23,1.9999999999989500E-08,-0.000105019
78,2,0.052632,23,2.0000004465166500E-08,44.65166501
78,2,0.15789,23,2.0000004559243600E-08,45.59243598
78,2,0.26316,23,2.0000004656473100E-08,46.56473101
78,2,0.36842,23,2.0000004756052900E-08,47.56052898
78,2,0.47368,23,2.0000004857606100E-08,48.576061
78,2,0.57895,23,2.0000004964779800E-08,49.64779799
78,2,0.68421,23,2.0000005071665400E-08,50.71665398
78,2,0.78947,23,2.0000005183247900E-08,51.832479
78,2,0.89474,23,2.0000005297576300E-08,52.97576298
78,2,1,23,2.0000005415127100E-08,54.151271
77,1,-1,23,1.0000000000017800E-08,0.000177993
77,1,-0.89474,23,9.9999999998781800E-09,-0.001218205
77,1,-0.78947,23,1.0000000000217900E-08,0.002178992
77,1,-0.68421,23,1.0000000000104300E-08,0.001042992
77,1,-0.57895,23,9.9999999999852200E-09,-0.000147801
77,1,-0.47368,23,1.0000000000183000E-08,0.001830005
77,1,-0.36842,23,9.9999999992225400E-09,-0.007774604
77,1,-0.26316,23,9.9999999995431200E-09,-0.0045688
77,1,-0.15789,23,9.9999999997805300E-09,-0.002194709
77,1,-0.052632,23,9.9999999998903700E-09,-0.001096296
77,1,0.052632,23,1.0000004481527700E-08,44.815277
77,1,0.15789,23,1.0000004605381100E-08,46.05381099
77,1,0.26316,23,1.0000004734725200E-08,47.34725199
77,1,0.36842,23,1.0000004869614800E-08,48.69614801
77,1,0.47368,23,1.0000005010089000E-08,50.10088999
77,1,0.57895,23,1.0000005157171300E-08,51.57171299
77,1,0.68421,23,1.0000005309104100E-08,53.091041
77,1,0.78947,23,1.0000005467091800E-08,54.67091799
77,1,0.89474,23,1.0000005632920400E-08,56.32920401
77,1,1,23,1.0000005803614100E-08,58.036141
77,1.1111,-1,23,1.1111000000085400E-08,0.000854014
77,1.1111,-0.89474,23,1.1111000000563100E-08,0.005630999
77,1.1111,-0.78947,23,1.1110999999589000E-08,-0.004109996
77,1.1111,-0.68421,23,1.1111000000137100E-08,0.001371002
77,1.1111,-0.57895,23,1.1110999999540600E-08,-0.004593996
77,1.1111,-0.47368,23,1.1111000000113700E-08,0.001137009
77,1.1111,-0.36842,23,1.1110999999923000E-08,-0.000769989
77,1.1111,-0.26316,23,1.1111000000425800E-08,0.004258011
77,1.1111,-0.15789,23,1.1111000000074800E-08,0.000748003
77,1.1111,-0.052632,23,1.1111000000102400E-08,0.001024
77,1.1111,0.052632,23,1.1111004478040000E-08,44.78040001
77,1.1111,0.15789,23,1.1111004596442700E-08,45.96442701
77,1.1111,0.26316,23,1.1111004721425800E-08,47.21425801
77,1.1111,0.36842,23,1.1111004848469500E-08,48.484695
77,1.1111,0.47368,23,1.1111004981490600E-08,49.81490601
77,1.1111,0.57895,23,1.1111005119873800E-08,51.198738
77,1.1111,0.68421,23,1.1111005264123300E-08,52.64123301
77,1.1111,0.78947,23,1.1111005414210900E-08,54.142109
77,1.1111,0.89474,23,1.1111005569547800E-08,55.69547801
77,1.1111,1,23,1.1111005729868600E-08,57.298686
77,1.2222,-1,23,1.2221999999530600E-08,-0.004694002
77,1.2222,-0.89474,23,1.2221999999986600E-08,-0.000134003
77,1.2222,-0.78947,23,1.2221999999623800E-08,-0.003762001
77,1.2222,-0.68421,23,1.2222000000193300E-08,0.001933005
77,1.2222,-0.57895,23,1.2222000000321500E-08,0.003215003
77,1.2222,-0.47368,23,1.2222000001045000E-08,0.010450004
77,1.2222,-0.36842,23,1.2221999999916500E-08,-0.000835006
77,1.2222,-0.26316,23,1.2221999999000100E-08,-0.009999009
77,1.2222,-0.15789,23,1.2222000000091900E-08,0.000918998
77,1.2222,-0.052632,23,1.2221999999979400E-08,-0.000206001
77,1.2222,0.052632,23,1.2222004475399400E-08,44.753994
77,1.2222,0.15789,23,1.2222004590397000E-08,45.90397
77,1.2222,0.26316,23,1.2222004708040300E-08,47.080403
77,1.2222,0.36842,23,1.2222004831721300E-08,48.31721299
77,1.2222,0.47368,23,1.2222004957994500E-08,49.579945
77,1.2222,0.57895,23,1.2222005090781400E-08,50.907814
77,1.2222,0.68421,23,1.2222005226919000E-08,52.26919
77,1.2222,0.78947,23,1.2222005369421000E-08,53.69421001
77,1.2222,0.89474,23,1.2222005516865900E-08,55.168659
77,1.2222,1,23,1.2222005669507400E-08,56.695074
77,1.3333,-1,23,1.3332999999381400E-08,-0.006185987
77,1.3333,-0.89474,23,1.3333000000321500E-08,0.003215003
77,1.3333,-0.78947,23,1.3332999999582500E-08,-0.004174996
77,1.3333,-0.68421,23,1.3332999999679000E-08,-0.00320999
77,1.3333,-0.57895,23,1.3333000000637400E-08,0.006374006
77,1.3333,-0.47368,23,1.3333000000209600E-08,0.002096009
77,1.3333,-0.36842,23,1.3332999999901900E-08,-0.000980987
77,1.3333,-0.26316,23,1.3332999999441000E-08,-0.005589987
77,1.3333,-0.15789,23,1.3332999999761300E-08,-0.002386995
77,1.3333,-0.052632,23,1.3333000000124800E-08,0.001248
77,1.3333,0.052632,23,1.3333004473355000E-08,44.73355
77,1.3333,0.15789,23,1.3333004584646300E-08,45.846463
77,1.3333,0.26316,23,1.3333004697656600E-08,46.976566
77,1.3333,0.36842,23,1.3333004815912400E-08,48.15912401
77,1.3333,0.47368,23,1.3333004938527600E-08,49.38527601
77,1.3333,0.57895,23,1.3333005065296100E-08,50.65296101
77,1.3333,0.68421,23,1.3333005196799800E-08,51.967998
77,1.3333,0.78947,23,1.3333005332397900E-08,53.323979
77,1.3333,0.89474,23,1.3333005471874500E-08,54.71874501
77,1.3333,1,23,1.3333005618014600E-08,56.18014601
77,1.4444,-1,23,1.4444000000379000E-08,0.003789993
77,1.4444,-0.89474,23,1.4444000000267300E-08,0.002673001
77,1.4444,-0.78947,23,1.4443999999747500E-08,-0.002525002
77,1.4444,-0.68421,23,1.4443999999170400E-08,-0.008296009
77,1.4444,-0.57895,23,1.4443999999952500E-08,-0.000475
77,1.4444,-0.47368,23,1.4444000000451900E-08,0.004519003
77,1.4444,-0.36842,23,1.4444000000419300E-08,0.004192995
77,1.4444,-0.26316,23,1.4443999999644200E-08,-0.003558002
77,1.4444,-0.15789,23,1.4443999999216000E-08,-0.007840001
77,1.4444,-0.052632,23,1.4443999999949700E-08,-0.000503009
77,1.4444,0.052632,23,1.4444004471640000E-08,44.7164
77,1.4444,0.15789,23,1.4444004578216300E-08,45.78216299
77,1.4444,0.26316,23,1.4444004689071200E-08,46.890712
77,1.4444,0.36842,23,1.4444004802543000E-08,48.02543
77,1.4444,0.47368,23,1.4444004921098300E-08,49.210983
77,1.4444,0.57895,23,1.4444005043241800E-08,50.432418
77,1.4444,0.68421,23,1.4444005169220000E-08,51.69220001
77,1.4444,0.78947,23,1.4444005300371800E-08,53.003718
77,1.4444,0.89474,23,1.4444005434047600E-08,54.34047599
77,1.4444,1,23,1.4444005572883200E-08,55.728832
77,1.5556,-1,23,1.5555999999650200E-08,-0.003498014
77,1.5556,-0.89474,23,1.5555999999384500E-08,-0.006155018
77,1.5556,-0.78947,23,1.5555999999848500E-08,-0.001514998
77,1.5556,-0.68421,23,1.5556000000070200E-08,0.000702012
77,1.5556,-0.57895,23,1.5556000000046400E-08,0.000463982
77,1.5556,-0.47368,23,1.5556000000176700E-08,0.00176699
77,1.5556,-0.36842,23,1.5555999999956000E-08,-0.000439994
77,1.5556,-0.26316,23,1.5556000000327800E-08,0.003277984
77,1.5556,-0.15789,23,1.5555999999700200E-08,-0.002998
77,1.5556,-0.052632,23,1.5555999999982200E-08,-0.000178009
77,1.5556,0.052632,23,1.5556004469986500E-08,44.69986499
77,1.5556,0.15789,23,1.5556004572761600E-08,45.72761599
77,1.5556,0.26316,23,1.5556004680877400E-08,46.80877401
77,1.5556,0.36842,23,1.5556004792082800E-08,47.92082801
77,1.5556,0.47368,23,1.5556004906250800E-08,49.06250799
77,1.5556,0.57895,23,1.5556005023417200E-08,50.234172
77,1.5556,0.68421,23,1.5556005144913200E-08,51.44913201
77,1.5556,0.78947,23,1.5556005270831900E-08,52.70831901
77,1.5556,0.89474,23,1.5556005400085600E-08,54.00085598
77,1.5556,1,23,1.5556005533192400E-08,55.33192399
77,1.6667,-1,23,1.6667000000230200E-08,0.002302011
77,1.6667,-0.89474,23,1.6667000000709700E-08,0.007097011
77,1.6667,-0.78947,23,1.6667000000481100E-08,0.004811015
77,1.6667,-0.68421,23,1.6667000000121500E-08,0.001214996
77,1.6667,-0.57895,23,1.6666999999549900E-08,-0.004500987
77,1.6667,-0.47368,23,1.6667000000327300E-08,0.003272988
77,1.6667,-0.36842,23,1.6667000000805000E-08,0.008049989
77,1.6667,-0.26316,23,1.6666999999502700E-08,-0.00497301
77,1.6667,-0.15789,23,1.6666999999875000E-08,-0.001250002
77,1.6667,-0.052632,23,1.6666999999911700E-08,-0.000882999
77,1.6667,0.052632,23,1.6667004468627200E-08,44.686272
77,1.6667,0.15789,23,1.6667004569444500E-08,45.69444499
77,1.6667,0.26316,23,1.6667004673770800E-08,46.73770801
77,1.6667,0.36842,23,1.6667004781529200E-08,47.81529201
77,1.6667,0.47368,23,1.6667004892402600E-08,48.92402601
77,1.6667,0.57895,23,1.6667005006211200E-08,50.06211202
77,1.6667,0.68421,23,1.6667005124171700E-08,51.241717
77,1.6667,0.78947,23,1.6667005245333800E-08,52.45333801
77,1.6667,0.89474,23,1.6667005370141400E-08,53.70141399
77,1.6667,1,23,1.6667005500012900E-08,55.00012901
77,1.7778,-1,23,1.7778000000127000E-08,0.00127002
77,1.7778,-0.89474,23,1.7778000000041400E-08,0.00041402
77,1.7778,-0.78947,23,1.7777999999824000E-08,-0.001759976
77,1.7778,-0.68421,23,1.7777999999744200E-08,-0.002557973
77,1.7778,-0.57895,23,1.7777999999557800E-08,-0.004421975
77,1.7778,-0.47368,23,1.7778000000368200E-08,0.003682013
77,1.7778,-0.36842,23,1.7777999999598700E-08,-0.004012984
77,1.7778,-0.26316,23,1.7778000000484700E-08,0.004847014
77,1.7778,-0.15789,23,1.7778000000204300E-08,0.002043004
77,1.7778,-0.052632,23,1.7777999999962800E-08,-0.000372
77,1.7778,0.052632,23,1.7778004467334100E-08,44.67334101
77,1.7778,0.15789,23,1.7778004565758900E-08,45.657589
77,1.7778,0.26316,23,1.7778004667701100E-08,46.67701102
77,1.7778,0.36842,23,1.7778004771623000E-08,47.71623002
77,1.7778,0.47368,23,1.7778004879434100E-08,48.79434103
77,1.7778,0.57895,23,1.7778004990382100E-08,49.90382101
77,1.7778,0.68421,23,1.7778005105158300E-08,51.05158302
77,1.7778,0.78947,23,1.7778005221738500E-08,52.217385
77,1.7778,0.89474,23,1.7778005343324500E-08,53.43324501
77,1.7778,1,23,1.7778005467723800E-08,54.677238
77,1.8889,-1,23,1.8888999999768600E-08,-0.002314021
77,1.8889,-0.89474,23,1.8889000000004600E-08,4.59912E-05
77,1.8889,-0.78947,23,1.8889000000610100E-08,0.006100986
77,1.8889,-0.68421,23,1.8889000000052300E-08,0.000522977
77,1.8889,-0.57895,23,1.8888999999263500E-08,-0.007365018
77,1.8889,-0.47368,23,1.8889000000564400E-08,0.005643986
77,1.8889,-0.36842,23,1.8888999999929600E-08,-0.000703997
77,1.8889,-0.26316,23,1.8889000000275600E-08,0.002756
77,1.8889,-0.15789,23,1.8888999999709200E-08,-0.002908003
77,1.8889,-0.052632,23,1.8889000000069200E-08,0.000691986
77,1.8889,0.052632,23,1.8889004466324000E-08,44.66323998
77,1.8889,0.15789,23,1.8889004562103000E-08,45.62103
77,1.8889,0.26316,23,1.8889004662415700E-08,46.62415699
77,1.8889,0.36842,23,1.8889004762904700E-08,47.629047
77,1.8889,0.47368,23,1.8889004868040100E-08,48.680401
77,1.8889,0.57895,23,1.8889004976166600E-08,49.76166599
77,1.8889,0.68421,23,1.8889005087008900E-08,50.870089
77,1.8889,0.78947,23,1.8889005200840900E-08,52.008409
77,1.8889,0.89474,23,1.8889005318143700E-08,53.18143697
77,1.8889,1,23,1.8889005438920100E-08,54.389201
77,2,-1,23,1.9999999999804700E-08,-0.001953007
77,2,-0.89474,23,2.0000000000843500E-08,0.008434992
77,2,-0.78947,23,1.9999999999678600E-08,-0.003213994
77,2,-0.68421,23,1.9999999999942200E-08,-0.000578001
77,2,-0.57895,23,1.9999999999387200E-08,-0.006128019
77,2,-0.47368,23,1.9999999999318000E-08,-0.006820005
77,2,-0.36842,23,1.9999999999763000E-08,-0.002370005
77,2,-0.26316,23,1.9999999999990100E-08,-9.8997E-05
77,2,-0.15789,23,2.0000000000025800E-08,0.000257981
77,2,-0.052632,23,1.9999999999938300E-08,-0.000617011
77,2,0.052632,23,2.0000004465126900E-08,44.65126899
77,2,0.15789,23,2.0000004559320200E-08,45.59320199
77,2,0.26316,23,2.0000004655591300E-08,46.555913
77,2,0.36842,23,2.0000004755349800E-08,47.55349801
77,2,0.47368,23,2.0000004857887500E-08,48.578875
77,2,0.57895,23,2.0000004963701800E-08,49.63701801
77,2,0.68421,23,2.0000005070281100E-08,50.70281098
77,2,0.78947,23,2.0000005181062900E-08,51.81062899
77,2,0.89474,23,2.0000005294870500E-08,52.94870501
77,2,1,23,2.0000005411817700E-08,54.118177
76,1,-1,23,9.9999999997273700E-09,-0.002726305
76,1,-0.89474,23,1.0000000000181800E-08,0.001817994
76,1,-0.78947,23,9.9999999997369600E-09,-0.002630401
76,1,-0.68421,23,1.0000000000495900E-08,0.004958997
76,1,-0.57895,23,1.0000000000277600E-08,0.002776002
76,1,-0.47368,23,1.0000000000716800E-08,0.007168
76,1,-0.36842,23,9.9999999999687300E-09,-0.000312707
76,1,-0.26316,23,1.0000000000649700E-08,0.006496991
76,1,-0.15789,23,9.9999999990152900E-09,-0.009847105
76,1,-0.052632,23,1.0000000000097600E-08,0.00097599
76,1,0.052632,23,1.0000004480180600E-08,44.801806
76,1,0.15789,23,1.0000004602332700E-08,46.023327
76,1,0.26316,23,1.0000004729437900E-08,47.294379
76,1,0.36842,23,1.0000004863390200E-08,48.633902
76,1,0.47368,23,1.0000005000049500E-08,50.000495
76,1,0.57895,23,1.0000005144283000E-08,51.44283
76,1,0.68421,23,1.0000005293297000E-08,52.93297
76,1,0.78947,23,1.0000005449178900E-08,54.491789
76,1,0.89474,23,1.0000005610033500E-08,56.10033499
76,1,1,23,1.0000005776806100E-08,57.76806099
76,1.1111,-1,23,1.1110999999421000E-08,-0.00579
76,1.1111,-0.89474,23,1.1110999999429700E-08,-0.005702997
76,1.1111,-0.78947,23,1.1110999999996600E-08,-3.39971E-05
76,1.1111,-0.68421,23,1.1110999999248400E-08,-0.007515995
